-3.0,3.0,3.0,2.0,2.0,2.0,3.0,6.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,6.0,7.0,7.0,4.0,4.0,3.0,5.0,6.0,7.0,7.0,4.0,7.0,8.0,9.0,7.0,7.0,4.0,3.0,1.0,3.0,5.0,4.0,3.0,,1.0,3.0,3.0,3.0,1.0,2.0,,2.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,9.0,8.0,9.0,12.0,12.0,12.0,14.0,13.0,13.0,14.0,10.0,10.0,10.0,10.0,14.0,13.0,15.0,15.0,16.0,14.0,17.0,16.0,17.0,16.0,15.0,16.0,18.0,15.0,10.0,11.0,13.0,15.0,17.0,15.0,18.0,17.0,21.0,19.0,18.0,23.0,18.0,21.0,24.0,25.0,21.0,19.0,25.0,24.0,31.0,28.0,20.0,26.0,27.0,24.0,22.0,25.0,26.0,27.0,26.0,27.0,26.0,27.0,27.0,25.0,21.0,27.0,19.0,19.0,22.0,16.0,18.0,17.0,18.0,21.0,26.0,30.0,34.0,37.0,28.0,36.0,39.0,35.0,55.0,37.0,41.0,33.0,37.0,37.0,35.0,31.0,15.0,18.0,27.0,34.0,35.0,44.0,37.0,29.0,31.0,58.0,48.0,48.0,38.0,26.0,24.0,18.0,18.0,23.0,27.0,29.0,27.0,26.0,29.0,28.0,27.0,34.0,25.0,20.0,32.0,15.0,30.0,36.0,26.0,21.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,6.0,7.0,7.0,5.0,4.0,3.0,4.0,5.0,6.0,6.0,5.0,7.0,8.0,8.0,6.0,7.0,3.0,2.0,1.0,3.0,5.0,4.0,3.0,,1.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,8.0,9.0,7.0,11.0,13.0,11.0,14.0,13.0,11.0,12.0,8.0,9.0,12.0,10.0,11.0,14.0,14.0,13.0,15.0,15.0,16.0,15.0,14.0,20.0,15.0,12.0,18.0,17.0,13.0,12.0,15.0,19.0,22.0,16.0,18.0,14.0,20.0,18.0,16.0,19.0,22.0,26.0,27.0,25.0,20.0,22.0,29.0,31.0,27.0,27.0,28.0,22.0,25.0,25.0,21.0,28.0,30.0,23.0,27.0,25.0,24.0,31.0,29.0,21.0,25.0,26.0,21.0,18.0,20.0,12.0,17.0,20.0,18.0,26.0,29.0,40.0,40.0,30.0,40.0,41.0,35.0,45.0,42.0,41.0,38.0,32.0,43.0,35.0,32.0,18.0,20.0,18.0,29.0,28.0,26.0,50.0,33.0,26.0,36.0,45.0,54.0,50.0,45.0,30.0,25.0,16.0,19.0,25.0,26.0,31.0,20.0,29.0,29.0,28.0,29.0,26.0,21.0,25.0,25.0,23.0,29.0,36.0,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,6.0,8.0,7.0,6.0,4.0,3.0,4.0,5.0,6.0,5.0,6.0,8.0,8.0,8.0,6.0,7.0,3.0,2.0,2.0,4.0,5.0,4.0,2.0,,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,6.0,7.0,7.0,6.0,9.0,15.0,12.0,13.0,12.0,12.0,13.0,9.0,10.0,11.0,12.0,13.0,14.0,14.0,16.0,13.0,14.0,15.0,16.0,13.0,18.0,18.0,13.0,16.0,17.0,14.0,10.0,14.0,16.0,22.0,16.0,18.0,15.0,18.0,15.0,19.0,16.0,18.0,22.0,24.0,25.0,19.0,21.0,26.0,30.0,26.0,25.0,29.0,24.0,26.0,24.0,21.0,24.0,30.0,26.0,26.0,27.0,28.0,28.0,28.0,23.0,27.0,21.0,20.0,26.0,14.0,13.0,19.0,23.0,20.0,29.0,29.0,42.0,32.0,31.0,41.0,40.0,34.0,48.0,37.0,34.0,29.0,43.0,28.0,33.0,29.0,17.0,18.0,32.0,28.0,37.0,46.0,41.0,29.0,20.0,27.0,41.0,51.0,61.0,47.0,31.0,17.0,18.0,20.0,27.0,27.0,26.0,28.0,30.0,29.0,29.0,34.0,24.0,26.0,29.0,22.0,29.0,39.0,29.0,20.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,7.0,6.0,6.0,4.0,3.0,4.0,6.0,6.0,5.0,5.0,9.0,8.0,9.0,7.0,8.0,4.0,2.0,2.0,4.0,5.0,4.0,2.0,,2.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,5.0,5.0,7.0,8.0,7.0,8.0,14.0,12.0,15.0,14.0,13.0,12.0,9.0,12.0,13.0,10.0,12.0,15.0,13.0,16.0,15.0,17.0,17.0,16.0,15.0,19.0,19.0,18.0,14.0,15.0,16.0,10.0,15.0,14.0,20.0,18.0,22.0,17.0,21.0,19.0,22.0,21.0,23.0,25.0,24.0,21.0,21.0,26.0,31.0,29.0,27.0,27.0,25.0,22.0,25.0,26.0,27.0,28.0,29.0,31.0,24.0,24.0,29.0,27.0,25.0,24.0,25.0,20.0,20.0,20.0,13.0,13.0,17.0,21.0,32.0,28.0,36.0,41.0,28.0,38.0,43.0,41.0,48.0,39.0,46.0,37.0,31.0,41.0,37.0,35.0,17.0,17.0,20.0,25.0,33.0,26.0,38.0,42.0,35.0,32.0,22.0,45.0,56.0,64.0,41.0,30.0,21.0,19.0,26.0,24.0,33.0,24.0,29.0,29.0,31.0,32.0,25.0,21.0,26.0,25.0,24.0,30.0,35.0,23.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
1.0,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,7.0,6.0,6.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,8.0,7.0,9.0,6.0,7.0,4.0,2.0,2.0,4.0,6.0,4.0,1.0,,2.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,6.0,7.0,7.0,7.0,5.0,6.0,13.0,12.0,15.0,13.0,12.0,9.0,9.0,10.0,12.0,10.0,12.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,14.0,17.0,17.0,17.0,18.0,18.0,16.0,13.0,17.0,15.0,19.0,13.0,21.0,18.0,17.0,17.0,16.0,17.0,23.0,26.0,27.0,22.0,21.0,24.0,24.0,23.0,28.0,32.0,27.0,25.0,27.0,24.0,24.0,28.0,28.0,30.0,28.0,28.0,28.0,27.0,26.0,28.0,23.0,18.0,31.0,18.0,12.0,13.0,17.0,22.0,27.0,31.0,43.0,31.0,37.0,40.0,39.0,44.0,44.0,37.0,37.0,37.0,43.0,31.0,35.0,24.0,19.0,20.0,34.0,27.0,31.0,47.0,35.0,32.0,35.0,23.0,23.0,36.0,58.0,58.0,44.0,32.0,23.0,18.0,29.0,30.0,27.0,26.0,29.0,28.0,26.0,30.0,22.0,28.0,26.0,20.0,28.0,36.0,26.0,21.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0
2.0,,,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,6.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,6.0,4.0,3.0,4.0,5.0,6.0,5.0,6.0,8.0,7.0,8.0,6.0,6.0,3.0,2.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,,3.0,3.0,5.0,7.0,6.0,7.0,6.0,6.0,10.0,9.0,13.0,14.0,13.0,8.0,8.0,11.0,12.0,10.0,12.0,13.0,16.0,15.0,12.0,16.0,17.0,15.0,15.0,14.0,19.0,16.0,15.0,19.0,17.0,15.0,17.0,20.0,23.0,20.0,19.0,17.0,18.0,20.0,19.0,19.0,18.0,25.0,24.0,20.0,28.0,33.0,26.0,22.0,25.0,27.0,23.0,23.0,30.0,31.0,28.0,29.0,29.0,25.0,26.0,32.0,26.0,25.0,28.0,26.0,20.0,22.0,19.0,17.0,15.0,13.0,16.0,31.0,27.0,35.0,36.0,28.0,37.0,40.0,39.0,51.0,34.0,42.0,27.0,32.0,36.0,45.0,35.0,17.0,15.0,26.0,18.0,33.0,35.0,37.0,32.0,31.0,34.0,22.0,25.0,42.0,65.0,54.0,33.0,32.0,26.0,27.0,23.0,30.0,26.0,29.0,26.0,29.0,32.0,21.0,25.0,24.0,23.0,23.0,29.0,35.0,21.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0
3.0,,,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,6.0,7.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,8.0,8.0,7.0,7.0,6.0,3.0,2.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,,3.0,3.0,4.0,7.0,7.0,8.0,6.0,6.0,9.0,8.0,10.0,12.0,11.0,10.0,10.0,11.0,11.0,8.0,11.0,11.0,18.0,18.0,16.0,14.0,17.0,15.0,16.0,16.0,20.0,17.0,19.0,17.0,14.0,18.0,13.0,15.0,17.0,23.0,21.0,17.0,21.0,18.0,18.0,23.0,20.0,26.0,24.0,18.0,24.0,28.0,24.0,23.0,31.0,29.0,23.0,19.0,23.0,26.0,23.0,27.0,30.0,29.0,30.0,31.0,26.0,25.0,28.0,30.0,16.0,23.0,17.0,14.0,13.0,14.0,27.0,28.0,28.0,41.0,30.0,37.0,46.0,43.0,50.0,47.0,39.0,37.0,37.0,40.0,25.0,35.0,21.0,19.0,24.0,32.0,31.0,26.0,38.0,36.0,35.0,42.0,23.0,24.0,29.0,47.0,46.0,50.0,40.0,34.0,26.0,28.0,29.0,24.0,24.0,25.0,31.0,31.0,30.0,27.0,28.0,27.0,19.0,29.0,36.0,26.0,20.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0
4.0,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,8.0,8.0,7.0,7.0,6.0,3.0,2.0,2.0,5.0,5.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,3.0,5.0,5.0,7.0,6.0,8.0,8.0,7.0,10.0,11.0,11.0,11.0,7.0,7.0,11.0,14.0,14.0,10.0,11.0,10.0,15.0,16.0,15.0,15.0,14.0,18.0,13.0,12.0,21.0,13.0,20.0,23.0,17.0,18.0,21.0,17.0,17.0,21.0,22.0,12.0,20.0,16.0,16.0,19.0,22.0,24.0,23.0,22.0,29.0,27.0,23.0,20.0,27.0,29.0,27.0,27.0,30.0,33.0,28.0,28.0,28.0,24.0,33.0,29.0,23.0,30.0,28.0,25.0,26.0,20.0,21.0,24.0,19.0,14.0,26.0,32.0,38.0,32.0,35.0,31.0,40.0,43.0,52.0,42.0,38.0,33.0,33.0,32.0,47.0,37.0,18.0,12.0,27.0,19.0,29.0,39.0,38.0,29.0,35.0,39.0,25.0,26.0,34.0,44.0,45.0,43.0,37.0,33.0,34.0,30.0,30.0,26.0,30.0,26.0,32.0,33.0,22.0,23.0,27.0,26.0,26.0,32.0,34.0,20.0,24.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0
5.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,7.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,7.0,8.0,7.0,7.0,6.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,5.0,4.0,6.0,6.0,7.0,7.0,6.0,8.0,10.0,12.0,12.0,5.0,5.0,8.0,9.0,13.0,10.0,7.0,12.0,15.0,19.0,16.0,16.0,14.0,17.0,15.0,10.0,19.0,16.0,16.0,19.0,22.0,17.0,19.0,19.0,24.0,22.0,25.0,18.0,22.0,21.0,20.0,19.0,23.0,23.0,24.0,23.0,25.0,27.0,27.0,26.0,25.0,27.0,24.0,23.0,26.0,29.0,27.0,27.0,27.0,31.0,32.0,28.0,26.0,31.0,29.0,22.0,20.0,16.0,16.0,14.0,19.0,25.0,29.0,27.0,40.0,26.0,34.0,35.0,44.0,53.0,40.0,36.0,33.0,39.0,40.0,28.0,30.0,23.0,23.0,28.0,27.0,36.0,31.0,32.0,31.0,25.0,40.0,28.0,20.0,33.0,50.0,37.0,31.0,40.0,40.0,34.0,34.0,35.0,26.0,24.0,25.0,27.0,33.0,27.0,25.0,26.0,29.0,21.0,27.0,41.0,25.0,20.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0
6.0,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,7.0,6.0,5.0,4.0,6.0,5.0,5.0,6.0,7.0,9.0,7.0,7.0,6.0,3.0,3.0,3.0,4.0,6.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,,2.0,6.0,5.0,6.0,6.0,7.0,8.0,6.0,8.0,10.0,12.0,13.0,7.0,5.0,9.0,9.0,11.0,14.0,8.0,10.0,12.0,17.0,18.0,13.0,17.0,17.0,18.0,17.0,17.0,17.0,16.0,15.0,20.0,21.0,18.0,13.0,23.0,21.0,22.0,20.0,17.0,19.0,19.0,22.0,24.0,22.0,28.0,31.0,25.0,21.0,23.0,23.0,24.0,28.0,28.0,29.0,30.0,28.0,26.0,26.0,25.0,31.0,29.0,23.0,28.0,33.0,30.0,27.0,17.0,16.0,20.0,18.0,25.0,21.0,32.0,33.0,32.0,33.0,37.0,39.0,44.0,52.0,48.0,36.0,31.0,34.0,29.0,42.0,31.0,18.0,21.0,24.0,23.0,30.0,38.0,33.0,31.0,36.0,34.0,32.0,26.0,37.0,36.0,34.0,36.0,41.0,40.0,40.0,39.0,40.0,32.0,27.0,27.0,32.0,31.0,23.0,23.0,31.0,25.0,24.0,35.0,33.0,20.0,23.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
7.0,,,,,,,,,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,7.0,9.0,8.0,6.0,6.0,3.0,3.0,3.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,,1.0,5.0,5.0,5.0,6.0,7.0,9.0,8.0,7.0,8.0,12.0,10.0,8.0,9.0,8.0,9.0,9.0,12.0,11.0,12.0,11.0,15.0,17.0,13.0,15.0,17.0,13.0,16.0,18.0,18.0,18.0,19.0,16.0,23.0,26.0,19.0,25.0,25.0,21.0,27.0,19.0,20.0,18.0,21.0,21.0,17.0,23.0,25.0,26.0,23.0,28.0,25.0,20.0,27.0,29.0,31.0,30.0,32.0,30.0,25.0,30.0,32.0,31.0,25.0,30.0,30.0,30.0,20.0,15.0,19.0,13.0,16.0,25.0,31.0,32.0,36.0,32.0,27.0,34.0,42.0,57.0,45.0,38.0,34.0,35.0,37.0,39.0,36.0,26.0,18.0,31.0,23.0,33.0,40.0,32.0,30.0,27.0,42.0,24.0,25.0,34.0,46.0,35.0,24.0,27.0,37.0,42.0,41.0,43.0,40.0,35.0,24.0,30.0,27.0,28.0,23.0,27.0,32.0,18.0,26.0,39.0,25.0,19.0,27.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
8.0,,,,,,,,,,2.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,8.0,9.0,7.0,5.0,3.0,3.0,3.0,4.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,5.0,7.0,6.0,5.0,8.0,9.0,10.0,9.0,12.0,7.0,6.0,9.0,8.0,8.0,9.0,9.0,12.0,12.0,13.0,18.0,17.0,14.0,14.0,17.0,15.0,13.0,19.0,18.0,11.0,23.0,17.0,18.0,20.0,24.0,21.0,24.0,20.0,25.0,20.0,20.0,20.0,25.0,26.0,25.0,31.0,23.0,23.0,22.0,24.0,26.0,21.0,23.0,30.0,31.0,24.0,30.0,28.0,25.0,31.0,30.0,25.0,25.0,31.0,28.0,29.0,24.0,19.0,21.0,15.0,30.0,24.0,32.0,34.0,34.0,36.0,29.0,33.0,41.0,38.0,44.0,41.0,31.0,39.0,29.0,33.0,27.0,24.0,25.0,21.0,27.0,28.0,41.0,29.0,19.0,32.0,38.0,28.0,34.0,44.0,40.0,27.0,27.0,28.0,33.0,40.0,43.0,43.0,38.0,34.0,30.0,31.0,35.0,24.0,23.0,31.0,24.0,25.0,36.0,33.0,19.0,24.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0
9.0,,,,,,,,,,,,2.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,8.0,6.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,6.0,7.0,5.0,7.0,8.0,9.0,10.0,12.0,7.0,7.0,10.0,9.0,9.0,9.0,4.0,12.0,10.0,10.0,16.0,18.0,14.0,14.0,16.0,18.0,13.0,18.0,23.0,12.0,17.0,18.0,20.0,17.0,28.0,25.0,26.0,27.0,24.0,19.0,19.0,21.0,21.0,23.0,23.0,32.0,26.0,23.0,23.0,23.0,23.0,27.0,26.0,32.0,34.0,30.0,29.0,29.0,27.0,31.0,29.0,27.0,30.0,32.0,36.0,25.0,18.0,21.0,21.0,20.0,24.0,28.0,31.0,33.0,36.0,34.0,37.0,36.0,58.0,39.0,38.0,37.0,26.0,26.0,36.0,37.0,25.0,26.0,29.0,24.0,32.0,38.0,33.0,35.0,30.0,33.0,30.0,26.0,41.0,37.0,31.0,27.0,25.0,24.0,36.0,37.0,45.0,44.0,43.0,24.0,35.0,30.0,29.0,20.0,26.0,33.0,20.0,28.0,39.0,24.0,21.0,24.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0
10.0,,,,,,,,,,,,,2.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,5.0,6.0,6.0,7.0,8.0,8.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0,8.0,6.0,6.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,8.0,11.0,12.0,7.0,7.0,10.0,9.0,8.0,10.0,4.0,9.0,10.0,9.0,14.0,16.0,14.0,12.0,14.0,17.0,15.0,17.0,23.0,19.0,16.0,18.0,21.0,19.0,24.0,25.0,23.0,29.0,28.0,21.0,18.0,21.0,22.0,24.0,24.0,23.0,22.0,22.0,22.0,20.0,17.0,24.0,29.0,34.0,28.0,29.0,24.0,29.0,34.0,27.0,25.0,27.0,36.0,32.0,23.0,26.0,22.0,19.0,15.0,27.0,36.0,35.0,31.0,35.0,32.0,33.0,41.0,49.0,47.0,36.0,42.0,28.0,44.0,40.0,32.0,27.0,25.0,33.0,23.0,28.0,33.0,33.0,32.0,19.0,34.0,23.0,32.0,35.0,43.0,40.0,23.0,26.0,25.0,29.0,32.0,39.0,39.0,42.0,37.0,39.0,38.0,37.0,25.0,19.0,32.0,24.0,27.0,34.0,33.0,21.0,23.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0
11.0,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,5.0,5.0,7.0,7.0,9.0,6.0,5.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,5.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,10.0,11.0,12.0,10.0,10.0,10.0,10.0,13.0,18.0,17.0,12.0,14.0,17.0,13.0,14.0,17.0,21.0,18.0,17.0,17.0,25.0,23.0,24.0,29.0,29.0,29.0,22.0,20.0,20.0,23.0,27.0,33.0,26.0,23.0,26.0,25.0,20.0,21.0,26.0,32.0,36.0,31.0,28.0,27.0,23.0,35.0,28.0,26.0,27.0,33.0,33.0,25.0,20.0,20.0,21.0,29.0,19.0,32.0,33.0,35.0,35.0,33.0,37.0,33.0,48.0,40.0,34.0,41.0,28.0,23.0,33.0,33.0,24.0,31.0,28.0,28.0,33.0,46.0,31.0,32.0,31.0,37.0,19.0,29.0,47.0,40.0,28.0,24.0,29.0,21.0,27.0,31.0,41.0,43.0,49.0,37.0,38.0,45.0,31.0,17.0,27.0,25.0,19.0,28.0,38.0,25.0,20.0,25.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,6.0
